Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2006,2006,ha,44357,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2007,2007,ha,43879,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2008,2008,ha,45552,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2009,2009,ha,42241,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2010,2010,ha,41802,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2011,2011,ha,43843,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2012,2012,ha,39321,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2013,2013,ha,38602,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2014,2014,ha,39705,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2015,2015,ha,43920,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2016,2016,ha,47944,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2017,2017,ha,54045,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2018,2018,ha,52928,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2019,2019,ha,57340,A,Official figure
QCL,Crops and livestock products,76,Brazil,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,59481,A,Official figure
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1961,1961,hg/ha,98692,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1962,1962,hg/ha,99870,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1963,1963,hg/ha,101477,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1964,1964,hg/ha,100881,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1965,1965,hg/ha,102269,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1966,1966,hg/ha,109058,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1967,1967,hg/ha,120289,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1968,1968,hg/ha,116350,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1969,1969,hg/ha,117532,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1970,1970,hg/ha,118037,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1971,1971,hg/ha,117697,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1972,1972,hg/ha,129175,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1973,1973,hg/ha,114873,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1974,1974,hg/ha,107964,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1975,1975,hg/ha,104288,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1976,1976,hg/ha,99850,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1977,1977,hg/ha,91801,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1978,1978,hg/ha,89796,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1979,1979,hg/ha,89478,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1980,1980,hg/ha,86954,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1981,1981,hg/ha,90541,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1982,1982,hg/ha,90987,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1983,1983,hg/ha,89090,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1984,1984,hg/ha,94151,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1985,1985,hg/ha,94865,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1986,1986,hg/ha,97783,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1987,1987,hg/ha,99501,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1988,1988,hg/ha,99180,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1989,1989,hg/ha,101846,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1990,1990,hg/ha,101661,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1991,1991,hg/ha,101504,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1992,1992,hg/ha,104452,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1993,1993,hg/ha,107920,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1994,1994,hg/ha,113070,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1995,1995,hg/ha,110676,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1996,1996,hg/ha,86415,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1997,1997,hg/ha,98387,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1998,1998,hg/ha,103928,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,1999,1999,hg/ha,109463,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2000,2000,hg/ha,110351,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2001,2001,hg/ha,113496,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2002,2002,hg/ha,113463,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2003,2003,hg/ha,115028,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2004,2004,hg/ha,114957,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2005,2005,hg/ha,113360,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2006,2006,hg/ha,116902,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2007,2007,hg/ha,120680,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2008,2008,hg/ha,120398,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2009,2009,hg/ha,113035,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2010,2010,hg/ha,118459,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2011,2011,hg/ha,124266,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2012,2012,hg/ha,121926,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2013,2013,hg/ha,130913,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2014,2014,hg/ha,132430,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2015,2015,hg/ha,135696,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2016,2016,hg/ha,140344,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2017,2017,hg/ha,144409,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2018,2018,hg/ha,140002,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2019,2019,hg/ha,140151,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5419,Yield,1530,Sweet potatoes,2020,2020,hg/ha,142549,E,Estimated value
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1961,1961,tonnes,1355738,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1962,1962,tonnes,1447784,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1963,1963,tonnes,1546272,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1964,1964,tonnes,1597826,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1965,1965,tonnes,1721405,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1966,1966,tonnes,1912586,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1967,1967,tonnes,2225705,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1968,1968,tonnes,2120450,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1969,1969,tonnes,2175143,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1970,1970,tonnes,2133983,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1971,1971,tonnes,2155531,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1972,1972,tonnes,2249116,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1973,1973,tonnes,1828366,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1974,1974,tonnes,1595307,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1975,1975,tonnes,1599906,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1976,1976,tonnes,1377708,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1977,1977,tonnes,1074358,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1978,1978,tonnes,882071,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1979,1979,tonnes,819412,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1980,1980,tonnes,726457,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1981,1981,tonnes,762481,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1982,1982,tonnes,746781,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1983,1983,tonnes,682252,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1984,1984,tonnes,762603,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1985,1985,tonnes,755644,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1986,1986,tonnes,768897,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1987,1987,tonnes,756742,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1988,1988,tonnes,677240,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1989,1989,tonnes,682152,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1990,1990,tonnes,636691,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1991,1991,tonnes,622432,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1992,1992,tonnes,603347,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1993,1993,tonnes,575872,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1994,1994,tonnes,655613,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1995,1995,tonnes,619186,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1996,1996,tonnes,414283,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1997,1997,tonnes,490087,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1998,1998,tonnes,444925,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,1999,1999,tonnes,472422,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2000,2000,tonnes,484443,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2001,2001,tonnes,484719,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2002,2002,tonnes,498046,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2003,2003,tonnes,533165,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2004,2004,tonnes,538503,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2005,2005,tonnes,513646,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2006,2006,tonnes,518541,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2007,2007,tonnes,529531,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2008,2008,tonnes,548438,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2009,2009,tonnes,477472,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2010,2010,tonnes,495182,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2011,2011,tonnes,544820,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2012,2012,tonnes,479425,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2013,2013,tonnes,505350,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2014,2014,tonnes,525814,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2015,2015,tonnes,595977,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2016,2016,tonnes,672866,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2017,2017,tonnes,780461,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2018,2018,tonnes,741000,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2019,2019,tonnes,803626,A,Official figure
QCL,Crops and livestock products,76,Brazil,5510,Production,1530,Sweet potatoes,2020,2020,tonnes,847896,A,Official figure
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1961,1961,ha,10614000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1962,1962,ha,10658000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1963,1963,ha,9030000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1964,1964,ha,9645000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1965,1965,ha,9006000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1966,1966,ha,9635000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1967,1967,ha,8705000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1968,1968,ha,8297000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1969,1969,ha,8536000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1970,1970,ha,8707000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1971,1971,ha,8294000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1972,1972,ha,9030000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1973,1973,ha,9295000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1974,1974,ha,9058000,E,Estimated value
QCL,Crops and livestock products,156,China,5312,Area harvested,1530,Sweet potatoes,1975,1975,ha,8858000,E,Estimated value
